OTU	MQ180615-57	MQ181108-127	MQ180831-130	MQ181108-123	MQ171106-92	MQ181108-140	MQ181108-124	MQ181221-119	MQ171215-156	MQ181108-118	MQ181108-130	MQ181108-136	MQ181221-116	MQ181221-114	MQ171129-75	MQ181108-119	MQ171129-106	MQ181108-138	MQ181221-118	MQ171106-87	MQ181108-122	MQ181108-120	MQ181108-134	MQ181108-133	MQ180525-285	MQ181108-125	MQ181108-135	MQ181108-141	MQ181108-132	MQ181221-113	MQ181108-139	MQ181108-126	MQ181108-137	MQ181221-117	MQ180212-184	MQ180819-22	MQ181108-131	MQ171215-93	MQ181221-111	MQ181221-112	MQ181108-128	MQ180801-286	MQ180615-71	MQ181221-115	MQ181108-129	MQ181108-121	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1621	0	0	1	0	7	3	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__	g__	s__
OTU_1571	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Undibacterium	s__
OTU_1464	2	0	0	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	s__
OTU_164	0	72	0	61	0	0	259	4	0	99	60	486	11	6	0	114	0	426	4	0	40	112	308	149	0	187	248	0	81	16	0	323	467	8	0	0	54	0	15	10	104	0	0	7	63	31	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__Chitinophaga	s__
OTU_3029	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__vadinBC27 wastewater-sludge group	s__
OTU_3142	4	0	1	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__	f__	g__	s__
OTU_2546	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Rubritepida	s__
OTU_2084	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	Unassigned						
OTU_406	163	0	31	0	346	109	0	0	70	0	0	0	0	0	35	0	51	0	0	59	0	0	0	0	86	0	0	0	0	0	0	0	0	0	52	69	0	54	0	0	0	56	102	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_3260	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Unassigned						
OTU_274	165	0	30	0	309	90	0	0	48	0	0	0	0	1	38	0	46	0	1	57	0	0	0	0	72	0	0	0	0	2	2	0	0	0	38	94	0	58	0	1	0	51	87	3	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__uncultured	s__
OTU_3302	2	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_1887	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__Niabella	s__
OTU_2615	2	0	0	0	6	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium 5	s__
OTU_282	76	0	15	0	128	41	0	0	25	0	0	0	1	1	24	0	37	0	6	42	0	0	0	0	27	0	0	0	0	1	0	0	0	3	16	43	0	43	0	0	0	17	33	1	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__MK04	s__
OTU_3330	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Hydrogenophilales	f__Hydrogenophilaceae	g__Thiobacillus	s__
OTU_1229	9	0	0	0	28	5	0	0	4	0	0	0	0	0	5	0	7	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	5	0	6	0	0	0	3	2	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_1258	2	0	3	0	9	2	0	0	4	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	3	5	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Nitrosomonadales	f__Nitrosomonadaceae	g__Nitrosomonas	s__
OTU_314	66	0	9	1	157	55	0	3	43	0	0	0	0	0	27	0	29	0	4	37	0	0	0	0	32	0	0	0	1	0	0	1	0	3	21	38	0	44	0	0	0	17	39	1	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__
OTU_1440	1	0	2	0	0	0	0	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Dokdonella	s__
OTU_584	22	0	3	0	34	12	0	0	2	0	0	0	0	0	6	0	6	0	0	7	0	0	0	0	7	0	0	0	1	0	0	0	0	0	4	13	0	4	0	0	0	3	8	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__QEDR3BF09	s__
OTU_480	26	0	2	0	61	16	0	0	8	0	0	0	0	0	3	0	10	0	0	29	0	0	0	0	12	0	0	0	0	0	0	0	0	0	8	12	0	12	0	0	0	6	9	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium	s__
OTU_2374	0	0	2	0	0	0	0	4	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	10	0	6	0	0	0	9	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Competibacteraceae	g__CPB_S60	s__
OTU_1113	6	0	1	0	17	0	0	0	2	0	0	0	0	0	4	0	1	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	7	0	3	0	0	0	4	7	0	0	0	k__Bacteria	p__Atribacteria	c__Atribacteria Incertae Sedis	o__Unknown Order	f__Caldatribacteriaceae	g__	s__
OTU_2570	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Latescibacteria	c__	o__	f__	g__	s__
OTU_1384	3	0	1	0	8	4	0	0	5	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	6	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Arenimonas	s__
OTU_2621	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__B63	s__
OTU_2866	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__
OTU_1423	6	0	2	0	10	1	0	0	3	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	2	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__
OTU_3022	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_1652	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__uncultured	s__
OTU_881	4	0	3	0	30	9	0	0	5	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	8	0	5	0	0	0	2	4	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__SJA-170	s__
OTU_2282	0	0	0	0	7	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_1840	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Chloroflexi	c__SJA-15	o__	f__	g__	s__
OTU_943	34	0	5	0	62	24	0	0	7	0	0	0	0	0	8	0	7	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	18	0	14	0	0	0	6	15	0	0	0	k__Bacteria	p__Lentisphaerae	c__Oligosphaeria	o__Oligosphaerales	f__Oligosphaeraceae	g__	s__
OTU_2820	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Blastopirellula	s__
OTU_2809	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__T78	s__
OTU_2744	20	0	4	0	54	17	0	0	15	0	0	0	0	0	4	0	6	0	0	20	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	17	0	12	0	0	0	7	9	0	0	0	k__Bacteria	p__Chloroflexi	c__SJA-15	o__1-20	f__1-20	g__Candidatus Sarcinathrix	s__
OTU_1907	6	0	2	0	21	4	0	0	2	0	0	1	0	0	3	0	5	1	0	8	1	2	3	2	1	1	1	0	0	2	0	1	1	0	3	2	0	4	0	2	0	3	8	1	1	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_442	40	0	9	0	76	17	0	0	12	0	0	0	0	0	9	0	15	0	1	9	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	22	0	18	0	0	0	8	13	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__
OTU_2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__	s__
OTU_1461	3	0	3	0	10	1	0	0	7	0	0	0	0	0	1	0	2	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	2	2	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__uncultured	s__
OTU_337	0	12	0	5	0	0	18	10	0	6	11	40	22	12	0	3	0	36	9	0	2	3	21	13	0	20	22	0	25	5	0	25	28	7	0	0	19	0	7	6	19	0	0	20	15	2	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__Terrimonas	s__
OTU_2786	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Proteobacteria	c__TA18	o__	f__	g__	s__
OTU_163	0	9	0	70	0	0	24	83	0	9	25	32	144	165	0	13	0	26	67	0	73	18	24	20	0	28	28	0	24	2	0	51	23	103	0	0	22	0	0	5	16	0	0	147	11	75	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__Sorangium	s__
OTU_1982	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__	g__	s__
OTU_397	1	8	1	30	7	0	32	4	1	45	7	21	5	5	0	29	1	14	6	1	18	28	52	25	0	18	31	0	9	0	1	28	13	4	1	4	12	1	0	3	19	1	0	7	9	21	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__uncultured	s__
OTU_1870	3	0	0	0	5	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Competibacteraceae	g__Candidatus Contendobacter	s__
OTU_1129	3	0	0	0	8	6	0	0	5	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	2	1	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Bauldia	s__
OTU_2445	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_2770	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria	o__Subgroup 4	f__11-24	g__	s__
OTU_155	0	41	0	0	1	0	76	2	0	0	21	41	4	6	0	1	0	31	4	0	0	0	272	175	0	59	197	0	38	9	0	83	39	4	1	1	36	1	13	14	43	0	0	12	46	0	k__Bacteria	p__Saccharibacteria	c__	o__	f__	g__	s__
OTU_762	6	0	1	0	18	7	0	0	3	0	0	0	0	0	2	0	3	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	8	0	3	0	0	0	4	8	0	0	0	k__Bacteria	p__Saccharibacteria	c__	o__	f__	g__	s__
OTU_1484	2	0	2	0	6	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	Unassigned						
OTU_1881	1	0	0	0	4	2	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	0	0	0	0	2	0	0	0	Unassigned						
OTU_290	174	0	43	0	396	94	0	0	65	0	0	0	0	1	44	0	59	0	1	79	0	0	0	0	73	0	0	0	2	0	1	0	0	1	46	91	0	50	0	0	0	45	100	1	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Steroidobacteraceae	g__35-7A	s__
OTU_2920	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__uncultured	s__
OTU_2790	4	0	1	0	18	3	0	0	4	0	0	0	0	0	3	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	6	0	4	0	0	0	1	5	1	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Frankiales	f__Geodermatophilaceae	g__c22	s__
OTU_1134	9	0	1	0	8	2	0	0	5	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	0	2	4	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Dermatophilaceae		
OTU_2418	3	0	1	0	5	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	s__
OTU_2683	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Moorella	s__
OTU_2991	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Brevibacteriaceae	g__Brevibacterium	s__
OTU_3159	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__A21b	g__A21b	s__
OTU_2060	3	0	1	0	5	2	0	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	2	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Microbacter	s__
OTU_1685	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_2497	2	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	Unassigned						
OTU_1195	11	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	4	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Steroidobacteraceae	g__	s__
OTU_2062	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__uncultured	s__
OTU_288	67	0	9	0	121	40	1	0	28	0	0	0	0	0	20	0	20	0	2	37	0	0	0	0	20	0	0	0	1	0	0	0	0	0	16	42	0	33	0	0	0	26	47	0	0	0	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Candidatus Defluviifilum	s__
OTU_2238	1	0	1	0	11	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	1	2	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
OTU_3125	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Litorilinea	s__
OTU_1933	5	0	0	0	9	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Kocuria	s__
OTU_330	182	0	36	0	376	93	0	0	56	0	0	0	0	0	45	0	55	0	0	81	0	0	0	0	72	0	0	0	0	0	0	0	1	0	35	79	0	65	0	0	0	46	79	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinilabiaceae	g__Ruminofilibacter	s__
OTU_1501	4	0	0	0	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__
OTU_2871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales			
OTU_1859	0	2	0	1	3	2	2	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	2	0	0	0	1	1	0	2	1	0	1	0	0	0	0	1	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__	s__
OTU_3224	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__	s__
OTU_1404	8	0	1	0	13	1	0	0	3	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	2	1	0	0	0	k__Bacteria	p__Armatimonadetes	c__Chthonomonadetes	o__Chthonomonadales	f__	g__	s__
OTU_962	6	0	1	0	16	6	0	0	3	0	0	0	0	0	2	0	3	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	7	0	6	0	0	0	3	7	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Pirellula	s__
OTU_1692	1	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Armatimonadetes	c__	o__	f__	g__	s__
OTU_2528	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__uncultured	s__
OTU_1647	10	0	6	0	21	11	0	4	2	0	0	0	0	8	0	0	2	0	10	4	0	0	0	0	0	0	0	0	0	8	0	0	0	1	4	1	0	11	0	11	0	1	3	9	0	0	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__Candidatus Defluviifilum	s__
OTU_1055	0	0	0	0	0	0	3	0	0	1	9	11	1	2	0	1	0	13	2	0	1	2	5	4	0	1	4	0	18	1	0	0	11	0	0	0	13	0	2	3	4	0	0	2	2	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Cohnella	s__
OTU_264	119	0	19	0	219	51	0	1	50	0	0	0	0	1	31	0	46	0	3	53	0	0	0	0	38	0	0	0	0	0	0	0	0	1	28	62	0	47	0	3	0	30	69	1	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria	o__Subgroup 4	f__Unknown Family	g__Blastocatella	s__
OTU_2518	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	Unassigned						
OTU_781	24	0	5	0	47	11	0	0	14	0	0	0	0	0	4	0	2	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	6	10	0	9	0	0	0	4	18	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__	f__	g__	s__
OTU_1568	4	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Oligoflexales	f__	g__	s__
OTU_3261	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Armatimonadetes	c__	o__	f__	g__	s__
